0.
0.
0.
0.
0.
0.
0.
0.
0.
0.
0.
0.
0.
0.
0.
0.
0.
0.
16.
85.
190.
288.
384.
520.
635.
790.
915.
1059.
1207.
1366.
1504.
1654.
1810.
1977.
2214.
2489.
2764.
3034.
3305.
3569.
3856.
4142.
4450.
4744.
5068.
5328.
5645.
5948.
6277.
6620.
7022.
7359.
7671.
7960.
8216.
8499.
8806.
9105.
9412.
9752.
10076.
10345.
10639.
10941.
11222.
11546.
11859.
12211.
12510.
12806.
13169.
13435.
13772.
14058.
14332.
14626.
14968.
15337.
15639.
15962.
16211.
16574.
16873.
17160.
17464.
17796.
18165.
18406.
18732.
19028.
19352.
19758.
20056.
20369.
20721.
21081.
21442.
21796.
22166.
22565.
22823.
23161.
23513.
23798.
24137.
24487.
24804.
25110.
25468.
25785.
26165.
26469.
26878.
27175.
27541.
27822.
28174.
28532.
28867.
29232.
29562.
29873.
30282.
30593.
30931.
31293.
31634.
31989.
32319.
32607.
32988.
33339.
33696.
33979.
34363.
34635.
34966.
35305.
35661.
35994.
36289.
36631.
37006.
37310.
37630.
37960.
38271.
38709.
39061.
39414.
39778.
40156.
40526.
40942.
41227.
41547.
41817.
41979.
42202.
42340.
42532.
42652.
42801.
42965.
43120.
43274.
43390.
43536.
43655.
43703.
43845.
43930.
44033.
44095.
44190.
44294.
44369.
44467.
44547.
44628.
44757.
44827.
44884.
44979.
45063.
45163.
45262.
45302.
45367.
45466.
45514.
45616.
45683.
45817.
45834.
45920.
45977.
46071.
46163.
46232.
46344.
46442.
46506.
46611.
46655.
46784.
46826.
46915.
47000.
47062.
47160.
47204.
47347.
47335.
47460.
47520.
47592.
47686.
47729.
47840.
47911.
47978.
48035.
48107.
48196.
48234.
48329.
48349.
48395.
48443.
48492.
48480.
48521.
48517.
48563.
48556.
48596.
48567.
48582.
48584.
48588.
48592.
48580.
48574.
48607.
48633.
48527.
48530.
48505.
48524.
48516.
48591.
48587.
48624.
48621.
48656.
48722.
48703.
48728.
48751.
48802.
48787.
48816.
48836.
